Total clusters, 31

Cluster Index, 1
Size, 2
R, 1
Adapter, 1

Cluster Index, 5
Size, 2
R, 1
Adapter, 1

Cluster Index, 8
Size, 2
R, 1
Adapter, 1

Cluster Index, 13
Size, 2
R, 1
Adapter, 1

