Total clusters, 23

Cluster Index, 1
Size, 2
R, 1
Adapter, 1

Cluster Index, 2
Size, 3
R, 2
Adapter, 1

Cluster Index, 3
Size, 7
R, 3
Adapter, 4

Cluster Index, 4
Size, 2
R, 1
Adapter, 1

Cluster Index, 6
Size, 2
R, 1
Adapter, 1

Cluster Index, 11
Size, 2
R, 1
Adapter, 1

