Total clusters, 27

Cluster Index, 1
Size, 2
R, 1
Adapter, 1

Cluster Index, 3
Size, 6
R, 3
Adapter, 3

Cluster Index, 4
Size, 2
R, 1
Adapter, 1

Cluster Index, 7
Size, 2
R, 1
Adapter, 1

