Total clusters, 32

Cluster Index, 2
Size, 2
R, 1
Adapter, 1

Cluster Index, 10
Size, 2
R, 1
Adapter, 1

Cluster Index, 14
Size, 2
R, 1
Adapter, 1

