Total clusters, 29

Cluster Index, 0
Size, 2
R, 1
Adapter, 1

Cluster Index, 1
Size, 3
R, 2
Adapter, 1

Cluster Index, 2
Size, 2
R, 1
Adapter, 1

Cluster Index, 12
Size, 2
R, 1
Adapter, 1

Cluster Index, 13
Size, 2
R, 1
Adapter, 1

