Total clusters, 27

Cluster Index, 2
Size, 3
R, 2
Adapter, 1

Cluster Index, 6
Size, 3
R, 2
Adapter, 1

Cluster Index, 7
Size, 3
R, 2
Adapter, 1

Cluster Index, 8
Size, 2
R, 1
Adapter, 1

Cluster Index, 9
Size, 2
R, 1
Adapter, 1

