Total clusters, 21

Cluster Index, 2
Size, 4
R, 2
Adapter, 2

Cluster Index, 3
Size, 4
R, 2
Adapter, 2

Cluster Index, 4
Size, 3
R, 2
Adapter, 1

Cluster Index, 5
Size, 3
R, 1
Adapter, 2

Cluster Index, 6
Size, 4
R, 2
Adapter, 2

Cluster Index, 10
Size, 2
R, 1
Adapter, 1

