Time, TOTAL R : R : State0,FREE R : R : State0,BOUND R : R : State0,TOTAL R : R : State1,FREE R : R : State1,BOUND R : R : State1,TOTAL R : L : State0,FREE R : L : State0,BOUND R : L : State0,TOTAL R : Anchor : Anchor,FREE R : Anchor : Anchor,BOUND R : Anchor : Anchor,TOTAL Adapter : A : State0,FREE Adapter : A : State0,BOUND Adapter : A : State0,TOTAL Adapter : L : State0,FREE Adapter : L : State0,BOUND Adapter : L : State0,
0.002100009999995508,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0022000099999949143,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0023000099999943204,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0024000099999937265,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0025000099999931327,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0026000099999925388,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.002700009999991945,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.002800009999991351,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.002900009999990757,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0030000099999901633,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0031000099999895694,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0032000099999889755,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0033000099999883816,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0034000099999877877,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.003500009999987194,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0036000099999866,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.003700009999986006,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.003800009999985412,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0039000099999848183,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0040000099999842244,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.004100009999983631,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.004200009999983037,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.004300009999982443,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.004400009999981849,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.004500009999981255,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.004600009999980661,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.004700009999980067,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.004800009999979473,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0049000099999788795,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.005000009999978286,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.005100009999977692,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.005200009999977098,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.005300009999976504,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.00540000999997591,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.005500009999975316,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.005600009999974722,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0057000099999741285,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.005800009999973535,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.005900009999972941,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.006000009999972347,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.006100009999971753,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.006200009999971159,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.006300009999970565,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.006400009999969971,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0065000099999693774,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0066000099999687836,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.00670000999996819,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.006800009999967596,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.006900009999967002,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.007000009999966408,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.007100009999965814,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.00720000999996522,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.007300009999964626,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.0074000099999640325,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.007500009999963439,12,12,0,0,0,0,6,6,0,6,6,0,4,4,0,2,2,0,
0.007600009999962845,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.007700009999962251,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.007800009999961657,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.007900009999961063,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.00800000999996047,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.008100009999959875,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.008200009999959281,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.008300009999958688,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.008400009999958094,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.0085000099999575,12,11,1,0,0,0,6,6,0,6,6,0,4,3,1,2,2,0,
0.008600009999956906,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.008700009999956312,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.008800009999955718,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.008900009999955124,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.00900000999995453,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.009100009999953937,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.009200009999953343,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.009300009999952749,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.009400009999952155,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.009500009999951561,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.009600009999950967,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.009700009999950373,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.00980000999994978,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.009900009999949185,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
0.010000009999948592,12,10,2,0,0,0,6,6,0,6,6,0,4,2,2,2,2,0,
